,nsites,nelements,chemsys,material_id,band_gap,symmetry.crystal_system
419,20,5,Al-Bi-Br-Cl-Se,mp-1190020,1.1162,triclinic
420,40,5,Al-Bi-Br-Cl-Te,mp-1200931,0.8872,monoclinic
421,16,3,Al-Bi-Br,mp-31268,2.5722,triclinic
422,32,3,Al-Bi-Cl,mp-672273,3.7568,monoclinic
423,28,4,Al-Bi-Cl-S,mp-561350,2.8305,tetragonal
424,28,4,Al-Bi-Cl-Se,mp-637206,2.542399999999999,tetragonal
425,28,4,Al-Bi-Cl-Te,mp-628665,2.1634,tetragonal
426,16,2,Al-Br,mp-23288,4.0992,monoclinic
427,52,4,Al-C-Cl-N,mp-607454,2.5682,triclinic
428,12,3,Al-Cd-Cl,mp-1102961,2.761,triclinic
429,8,2,Al-Cl,mp-25469,5.263,monoclinic
430,6,3,Al-Cl-O,mp-27863,5.593999999999999,orthorhombic
431,2,2,Al-Co,mp-284,0.0,cubic
432,8,3,Al-C-Cr,mp-9956,0.0,hexagonal
433,8,3,Al-B-Cr,mp-637575,0.0,orthorhombic
434,4,3,Al-Cr-Fe,mp-16495,0.0,cubic
435,86,5,Al-Cr-H-Mo-O,mp-1201081,3.412,triclinic
436,10,2,Al-Cu,mp-2500,0.0,monoclinic
437,8,2,Al-Cu,mp-12802,0.0,orthorhombic
438,12,3,Al-Br-Cu,mp-1102536,2.1451000000000002,tetragonal
439,24,3,Al-Cl-Cu,mp-1191076,2.532899999999999,orthorhombic
440,12,3,Al-Cl-Cu,mp-28020,2.5112,tetragonal
441,55,6,Al-Cl-Cu-H-O-S,mp-706670,0.897699999999999,triclinic
442,8,3,Al-Cu-O,mp-3098,1.8148,hexagonal
443,4,3,Al-Cu-O,mp-3748,1.7978,trigonal
444,4,3,Al-Cu-Pt,mp-12550,0.0,tetragonal
445,8,3,Al-Cu-S,mp-4979,1.6756,tetragonal
446,8,3,Al-Cu-Se,mp-8016,0.8921999999999991,tetragonal
447,8,3,Al-Cu-Te,mp-8017,1.0186,tetragonal
448,12,2,Al-F,mp-1103295,7.4257,trigonal
449,64,2,Al-F,mp-1323,7.4026,tetragonal
450,8,2,Al-F,mp-468,7.6012,trigonal
451,40,2,Al-F,mp-555026,7.4176,tetragonal
452,24,2,Al-F,mp-559871,7.5230999999999995,orthorhombic
453,4,2,Al-F,mp-8039,7.420299999999999,cubic
454,2,2,Al-Fe,mp-2658,0.0,cubic
455,5,3,Al-C-Fe,mp-22793,0.0,cubic
456,4,3,Al-Co-Fe,mp-10884,0.0,cubic
457,7,3,Al-F-Fe,mp-28901,4.2584,orthorhombic
458,32,4,Al-Fe-O-P,mp-17477,0.5231,monoclinic
459,24,3,Al-Cl-Ga,mp-541111,4.2234,monoclinic
460,76,5,Al-F-H-N-O,mp-24618,6.3073,orthorhombic
461,176,5,Al-F-H-O-S,mp-730446,5.7307,orthorhombic
462,92,4,Al-H-O-S,mp-722527,5.6133,monoclinic
463,44,4,Al-Cl-H-O,mp-23743,5.3984,trigonal
464,62,4,Al-H-N-O,mp-1203296,3.5696,monoclinic
465,124,4,Al-H-N-O,mp-699485,3.3869,cubic
466,46,4,Al-F-H-O,mp-1228800,6.3213,monoclinic
467,62,5,Al-H-N-O-Se,mp-1197821,3.5761000000000003,triclinic
468,96,4,Al-Br-H-N,mp-1199829,4.3958,orthorhombic
469,96,4,Al-Cl-H-N,mp-699469,4.9406,orthorhombic
470,160,4,Al-H-N-O,mp-707784,3.3987,monoclinic
471,296,5,Al-C-F-H-N,mp-24554,5.3705,cubic
472,117,6,Al-C-H-N-O-S,mp-721813,5.2875,trigonal
473,128,5,Al-F-H-N-Ru,mp-24135,0.0,cubic
474,76,5,Al-Cl-H-O-Ru,mp-603609,0.0,monoclinic
475,32,5,Al-F-H-O-Pb,mp-1195722,4.6703,triclinic
476,18,5,Al-F-H-O-Pb,mp-643387,4.496700000000001,triclinic
477,16,2,Al-H,mp-1106356,3.110699999999999,cubic
478,24,2,Al-H,mp-1183246,3.0448,orthorhombic
479,8,2,Al-H,mp-23933,2.197699999999999,trigonal
480,24,2,Al-H,mp-570130,3.1862,orthorhombic
481,64,4,Al-Cl-H-N,mp-759356,5.1434,orthorhombic
482,200,4,Al-F-H-N,mp-1202309,6.6655,tetragonal
483,40,4,Al-F-H-N,mp-696815,6.8114,tetragonal
484,24,4,Al-Br-H-O,mp-1192001,4.837899999999999,monoclinic
485,52,5,Al-C-Cl-H-Se,mp-1200831,4.5994,orthorhombic
486,24,4,Al-Cl-H-O,mp-1190676,5.1309000000000005,monoclinic
487,24,4,Al-H-I-O,mp-1191939,4.2593,monoclinic
488,96,4,Al-Cl-H-N,mp-740718,5.3867,orthorhombic
489,120,5,Al-C-Cl-H-S,mp-1198123,4.6652000000000005,monoclinic
490,16,3,Al-H-O,mp-625152,5.546000000000001,orthorhombic
491,16,4,Al-H-O-S,mp-1105277,5.6906,monoclinic
492,64,4,Al-Cl-Hg-Sb,mp-568001,1.1967,orthorhombic
493,64,4,Al-Cl-Hg-Sb,mp-570828,1.2341,orthorhombic
494,16,2,Al-I,mp-30930,3.2639,monoclinic
495,16,3,Al-Cl-I,mp-27935,2.291,monoclinic
496,24,3,Al-Cl-In,mp-638061,4.186100000000001,orthorhombic
497,24,3,Al-I-In,mp-571260,3.0861,monoclinic
498,2,2,Al-Ir,mp-1885,0.0,cubic
499,8,2,Al-Mo,mp-259,0.0,cubic
500,4,2,Al-N,mp-661,4.0467,hexagonal
501,2,2,Al-Ni,mp-1487,0.0,cubic
502,4,2,Al-Ni,mp-2593,0.0,cubic
503,36,3,Al-B-Ni,mp-1194505,0.0,orthorhombic
504,124,6,Al-F-H-N-Ni-O,mp-773092,5.667,monoclinic
505,2,2,Al-Os,mp-875,0.0,cubic
506,2,2,Al-P,mp-1550,1.6294,cubic
507,120,5,Al-C-Cl-H-P,mp-1197086,4.8347,orthorhombic
508,96,3,Al-I-P,mp-28046,1.686,orthorhombic
509,44,4,Al-H-O-P,mp-556596,5.7133,monoclinic
510,64,4,Al-H-O-P,mp-722269,5.9782,monoclinic
511,64,4,Al-Cl-N-P,mp-683949,3.7338,orthorhombic
512,128,5,Al-C-Cl-H-P,mp-569751,5.5737,monoclinic
513,34,5,Al-C-Cl-H-P,mp-1196119,5.6312,monoclinic
514,40,3,Al-I-P,mp-568423,1.4878,orthorhombic
515,16,4,Al-Cl-N-P,mp-567975,3.8585000000000003,triclinic
516,96,3,Al-O-P,mp-1019510,5.4907,orthorhombic
517,36,3,Al-O-P,mp-1019513,5.6414,monoclinic
518,18,3,Al-O-P,mp-3955,5.6177,trigonal
519,12,3,Al-O-P,mp-4051,5.475,orthorhombic
520,18,3,Al-O-P,mp-5331,5.6126000000000005,trigonal
521,72,3,Al-O-P,mp-541338,5.7862,monoclinic
522,144,3,Al-O-P,mp-5440,5.787199999999999,orthorhombic
523,12,3,Al-O-P,mp-545974,5.3232,hexagonal
524,96,3,Al-O-P,mp-554273,5.6342,orthorhombic
525,144,3,Al-O-P,mp-557362,5.7275,orthorhombic
526,36,3,Al-O-P,mp-557604,5.667,trigonal
527,60,3,Al-O-P,mp-557842,5.4928,orthorhombic
528,36,3,Al-O-P,mp-557915,5.4597,monoclinic
529,60,3,Al-O-P,mp-558056,5.648,monoclinic
530,144,3,Al-O-P,mp-559145,5.6623,trigonal
531,18,3,Al-O-P,mp-560151,5.4854,hexagonal
532,96,3,Al-O-P,mp-561027,5.6667000000000005,orthorhombic
533,12,3,Al-O-P,mp-5724,5.4878,monoclinic
534,72,3,Al-O-P,mp-5859,5.508100000000001,hexagonal
535,36,3,Al-O-P,mp-707977,5.7395,triclinic
536,6,3,Al-O-P,mp-7848,5.669599999999999,tetragonal
537,7,3,Al-P-Pt,mp-1025271,0.0,tetragonal
538,6,3,Al-P-S,mp-1071955,2.8369999999999997,orthorhombic
539,12,3,Al-P-S,mp-1102285,2.8338,tetragonal
540,12,3,Al-P-S,mp-27462,2.6141,orthorhombic
541,26,2,Al-Pd,mp-669546,0.0,trigonal
542,8,2,Al-Pd,mp-7189,0.0,cubic
543,12,2,Al-Pd,mp-2824,0.0,orthorhombic
544,24,2,Al-Pd,mp-605663,0.0,orthorhombic
545,8,3,Al-I-Pd,mp-27393,0.0,tetragonal
546,8,2,Al-Pt,mp-10904,0.0,cubic
547,12,2,Al-Pt,mp-16526,0.0,orthorhombic
548,24,2,Al-Pt,mp-16960,0.0,orthorhombic
549,8,2,Al-Pt,mp-1079182,0.0,tetragonal
550,8,2,Al-Pt,mp-1080448,0.0,tetragonal
551,4,2,Al-Pt,mp-188,0.0,cubic
552,16,2,Al-Pt,mp-607111,0.0,tetragonal
553,3,2,Al-Re,mp-10909,0.0,tetragonal
554,2,2,Al-Rh,mp-364,0.0,cubic
555,2,2,Al-Ru,mp-542569,0.0,cubic
556,40,4,Al-Cl-N-S,mp-559940,1.7401,monoclinic
557,14,4,Al-Cl-O-S,mp-556418,3.9643,triclinic
558,18,3,Al-Cl-S,mp-555805,2.4961,monoclinic
559,2,2,Al-Sb,mp-2624,1.2255,cubic
560,36,4,Al-Cl-Sb-Se,mp-1194909,1.121999999999999,triclinic
561,72,4,Al-Cl-Sb-Te,mp-567743,1.0432,triclinic
562,40,5,Al-Br-Cl-Sb-Te,mp-1204489,0.573199999999999,monoclinic
563,30,4,Al-Cl-Sb-Se,mp-1192837,1.3956,triclinic
564,16,3,Al-I-Sb,mp-28118,2.254099999999999,monoclinic
565,18,3,Al-Br-Se,mp-29408,2.1939,monoclinic
566,18,3,Al-Cl-Se,mp-1205403,2.5979,triclinic
567,68,6,Al-C-Cl-H-O-Si,mp-24308,5.380599999999999,monoclinic
568,20,3,Al-P-Si,mp-5168,0.288599999999999,orthorhombic
569,3,2,Al-Tc,mp-1018166,0.0,tetragonal
570,36,3,Al-Cl-Te,mp-571179,3.1559,triclinic
571,36,3,Al-Cl-Te,mp-573751,3.3025,monoclinic
572,18,3,Al-I-Te,mp-29407,1.8846,monoclinic
573,12,4,Al-Mo-O-Tl,mp-18733,3.8702,trigonal
574,16,3,Al-F-Tl,mp-27758,4.0814,orthorhombic
575,16,3,Al-F-Tl,mp-504676,4.2238,orthorhombic
576,24,3,Al-Br-Tl,mp-567878,4.0998,monoclinic
577,24,3,Al-Cl-Tl,mp-567716,4.7337,orthorhombic
578,12,3,Al-F-Tl,mp-3751,4.433300000000001,monoclinic
579,12,3,Al-F-Tl,mp-557233,4.2399000000000004,tetragonal
580,6,3,Al-F-Tl,mp-5606,4.2492,tetragonal
581,24,3,Al-I-Tl,mp-607829,3.5042,monoclinic
582,32,3,Al-S-Tl,mp-985477,2.1201,monoclinic
583,32,3,Al-Se-Tl,mp-863762,1.788999999999999,monoclinic
584,8,3,Al-Se-Tl,mp-9579,0.587299999999999,tetragonal
585,48,4,Al-O-Te-V,mp-1194859,2.836099999999999,monoclinic
586,8,3,Al-C-V,mp-1025497,0.0,hexagonal
587,8,2,Al-V,mp-1387,0.0,cubic
588,4,3,Al-Co-V,mp-4955,0.0,cubic
589,4,3,Al-Fe-V,mp-5778,0.0,cubic
590,40,4,Al-Mo-O-V,mp-20014,2.3841,orthorhombic
591,36,3,Al-O-V,mp-18827,3.0384,triclinic
592,6,3,Al-O-W,mp-1182867,2.980299999999999,orthorhombic
593,124,6,Al-F-H-N-O-Zn,mp-773079,5.4816,monoclinic
594,26,5,Al-F-H-O-Zn,mp-23768,5.0839,orthorhombic
595,1,1,Ar,mp-23155,8.5132,cubic
596,2,1,Ar,mp-568145,8.489799999999999,hexagonal
597,2,1,As,mp-11,0.0,trigonal
598,4,1,As,mp-158,0.0,orthorhombic
599,20,3,As-Br-F,mp-28159,1.6272,triclinic
600,20,3,As-F-I,mp-27445,1.3305,triclinic
601,18,3,As-F-I,mp-558244,0.5218,monoclinic
602,176,3,As-F-S,mp-27578,1.2407,monoclinic
603,28,3,As-I-S,mp-30934,2.0753,trigonal
604,68,3,As-O-S,mp-28005,4.5714,monoclinic
605,44,4,As-Cl-F-O,mp-557417,3.3444000000000003,monoclinic
606,136,4,As-F-H-Pb,mp-758957,4.6104,orthorhombic
607,12,2,As-Ir,mp-15649,0.8155000000000001,monoclinic
608,84,3,As-F-Kr,mp-30014,1.1719,monoclinic
609,40,2,As-O,mp-1194715,3.620599999999999,monoclinic
610,120,2,As-O,mp-1195383,3.3787000000000003,monoclinic
611,20,2,As-O,mp-1581,3.6306000000000003,monoclinic
612,20,2,As-O,mp-1582,4.0339,monoclinic
613,20,2,As-O,mp-2184,4.0234,cubic
614,28,2,As-O,mp-1788,1.426,orthorhombic
615,28,2,As-O,mp-555434,1.628499999999999,tetragonal
616,6,2,As-Os,mp-2455,0.6646999999999991,orthorhombic
617,44,3,As-P-S,mp-540883,2.6841,monoclinic
618,48,4,As-F-Pb-Xe,mp-557799,2.5938,monoclinic
619,74,4,As-Cl-O-Pb,mp-680722,2.0997,monoclinic
620,36,3,As-O-Pb,mp-505465,2.936,monoclinic
621,72,3,As-Pb-S,mp-608653,1.709,monoclinic
622,26,3,As-O-Pb,mp-505368,3.3141,monoclinic
623,28,5,As-Cl-I-Pb-S,mp-561299,1.8290000000000002,orthorhombic
624,46,3,As-O-Pb,mp-31107,2.0725,monoclinic
625,28,3,As-O-Pb,mp-28537,2.846199999999999,monoclinic
626,9,3,As-O-Pb,mp-20015,2.1358,trigonal
627,12,2,As-Pd,mp-20465,0.0,cubic
628,9,3,As-O-Pd,mp-6915,0.0,trigonal
629,12,2,As-Pt,mp-2513,0.0785,cubic
630,12,2,As-Rh,mp-15954,0.2625,monoclinic
631,6,2,As-Ru,mp-766,0.44920000000000004,orthorhombic
632,52,3,As-O-S,mp-1197011,4.0567,monoclinic
633,52,3,As-O-S,mp-27739,4.1255,monoclinic
634,20,2,As-S,mp-1189572,1.9873,triclinic
635,20,2,As-S,mp-641,2.0989,monoclinic
636,18,3,As-O-S,mp-27230,4.417199999999999,orthorhombic
637,20,2,As-Se,mp-909,1.4466,monoclinic
638,6,2,As-W,mp-1077179,0.0,monoclinic
639,18,3,As-H-O,mp-27404,3.066599999999999,triclinic
640,16,2,As-Ir,mp-540912,0.026799999999999,cubic
641,24,4,As-Br-O-Pb,mp-1192209,3.2587,monoclinic
642,48,4,As-Cl-O-Pb,mp-561268,3.4974,orthorhombic
643,84,4,As-Cl-O-Pb,mp-566301,3.271899999999999,monoclinic
644,42,4,As-Cl-O-Pb,mp-645291,3.0576,hexagonal
645,36,4,As-Cl-O-Pb,mp-510724,2.6399,hexagonal
646,16,2,As-Rh,mp-8182,0.0,cubic
647,10,2,As-W,mp-11696,0.0,monoclinic
648,28,3,As-Pb-S,mp-27594,1.5756000000000001,trigonal
649,28,2,As-S,mp-27543,2.388,orthorhombic
650,28,2,As-S,mp-557321,2.1607,orthorhombic
651,18,2,As-S,mp-502,1.996999999999999,monoclinic
652,28,2,As-Se,mp-1194350,1.6129,orthorhombic
653,34,2,As-S,mp-31070,1.7164000000000001,monoclinic
654,12,3,As-Au-O,mp-1095378,1.8671000000000002,monoclinic
655,16,2,As-Br,mp-23317,3.1271,orthorhombic
656,24,3,As-Br-F,mp-28647,1.6507,monoclinic
657,24,3,As-Cl-F,mp-23444,2.8871,tetragonal
658,16,2,As-Cl,mp-23280,3.9873000000000003,orthorhombic
659,20,3,As-Cl-O,mp-29863,2.5284,monoclinic
660,12,2,As-Cl,mp-30106,1.4376,orthorhombic
661,20,3,As-Cl-F,mp-27926,3.3906,monoclinic
662,44,4,As-Cl-F-O,mp-1201143,2.8596,orthorhombic
663,16,2,As-F,mp-28027,5.359999999999999,orthorhombic
664,12,2,As-F,mp-8723,4.6002,hexagonal
665,116,4,As-H-N-O,mp-720294,4.1734,monoclinic
666,22,4,As-F-H-O,mp-1191113,4.8445,triclinic
667,64,4,As-H-N-O,mp-1203108,3.955,monoclinic
668,56,5,As-Cl-H-O-Pb,mp-707734,3.2369,monoclinic
669,14,4,As-H-O-Pb,mp-504751,3.0015,monoclinic
670,8,2,As-I,mp-23218,2.2375,trigonal
671,24,3,As-F-I,mp-31020,1.4099,monoclinic
672,56,3,As-F-I,mp-555340,0.649,cubic
673,36,3,As-F-Kr,mp-30010,2.4978,monoclinic
674,24,2,As-O,mp-27356,3.3759,orthorhombic
675,24,3,As-O-P,mp-8140,4.5760000000000005,orthorhombic
676,28,3,As-O-P,mp-14367,2.0204,orthorhombic
677,40,4,As-Cl-O-Pb,mp-560394,3.3353,orthorhombic
678,18,3,As-F-Pb,mp-29992,4.0652,triclinic
679,9,2,As-Pd,mp-1080831,0.0,hexagonal
680,12,2,As-Pd,mp-8073,0.0,orthorhombic
681,16,2,As-Pd,mp-1105134,0.0,tetragonal
682,12,3,As-Pb-Pd,mp-20257,0.0,orthorhombic
683,12,2,As-Pd,mp-2512,0.0,monoclinic
684,12,3,As-Pd-S,mp-10848,0.0,cubic
685,12,3,As-Pd-Se,mp-10849,0.0,cubic
686,3,2,As-Rh,mp-2302,0.0,cubic
687,32,2,As-S,mp-542810,1.9674,monoclinic
688,16,2,As-S,mp-542846,2.0204,monoclinic
689,44,4,As-Br-F-S,mp-558466,2.5087,monoclinic
690,44,4,As-Cl-F-S,mp-556705,3.7948,orthorhombic
691,40,4,As-F-I-S,mp-557628,1.1714,monoclinic
692,32,2,As-Se,mp-542570,1.367999999999999,monoclinic
693,44,4,As-Cl-F-Se,mp-554706,3.7178,monoclinic
694,44,4,As-F-I-Se,mp-559575,1.4197,monoclinic
695,52,4,As-Cl-F-Se,mp-23575,1.9559000000000002,monoclinic
696,28,4,As-F-I-Se,mp-23569,1.577,monoclinic
697,12,3,As-I-Se,mp-505373,1.2345,monoclinic
698,68,5,As-Br-F-O-Xe,mp-1199259,2.6125,monoclinic
699,72,3,As-F-Xe,mp-1182721,1.596099999999999,monoclinic
700,52,3,As-F-Xe,mp-554379,2.0307,monoclinic
701,36,3,As-F-Xe,mp-27750,2.8699,monoclinic
702,1,1,Au,mp-81,0.0,cubic
703,9,3,Au-F-O,mp-3530,0.0,triclinic
704,10,2,Au-O,mp-27253,0.8689999999999991,orthorhombic
705,6,2,Au-S,mp-947,1.9091,cubic
706,22,3,Au-O-Se,mp-28095,1.1502,orthorhombic
707,30,3,Au-O-Se,mp-559824,0.9414,orthorhombic
708,34,3,Au-O-Se,mp-27441,1.4326,monoclinic
709,22,2,Au-F,mp-17407,0.5426,monoclinic
710,8,2,Au-Br,mp-505366,1.6885,tetragonal
711,8,2,Au-Br,mp-570140,1.9716,tetragonal
712,32,2,Au-Br,mp-27213,0.8891,monoclinic
713,16,3,Au-Br-F,mp-30159,1.9482,monoclinic
714,8,2,Au-Cl,mp-32780,1.674399999999999,tetragonal
715,12,2,Au-Cl,mp-541656,0.897899999999999,triclinic
716,16,2,Au-Cl,mp-27647,1.3606,monoclinic
717,18,3,Au-Cl-O,mp-27265,0.9762000000000001,trigonal
718,48,2,Au-F,mp-30103,0.7042,orthorhombic
719,8,2,Au-I,mp-27725,2.0942,tetragonal
720,40,3,Au-N-O,mp-560745,0.0,monoclinic
721,64,4,Au-F-O-S,mp-560021,1.4998,monoclinic
722,28,3,Au-Cl-S,mp-28192,1.7772000000000001,monoclinic
723,36,3,Au-Cl-S,mp-556587,1.8191000000000002,monoclinic
724,48,3,Au-O-S,mp-30003,1.600699999999999,orthorhombic
725,4,2,Au-Se,mp-2793,0.26279999999999903,monoclinic
726,8,2,Au-Se,mp-570325,0.0,monoclinic
727,24,3,Au-Br-Se,mp-27199,0.6302999999999991,orthorhombic
728,36,3,Au-Cl-Se,mp-28372,1.7274,monoclinic
729,24,4,Au-Cl-O-Se,mp-560549,1.3674,triclinic
730,80,3,Au-F-Xe,mp-644828,1.3385,orthorhombic
731,12,1,B,mp-160,1.433399999999999,trigonal
732,105,1,B,mp-161,0.0,trigonal
733,28,3,B-H-O,mp-23791,6.0572,triclinic
734,42,3,B-H-O,mp-759069,6.0809,trigonal
735,37,3,B-O-Pb,mp-27184,3.259,triclinic
736,184,2,B-H,mp-29292,3.344699999999999,tetragonal
737,184,2,B-H,mp-706664,3.41,monoclinic
738,184,2,B-H,mp-776402,3.2507,orthorhombic
739,96,3,B-Br-H,mp-1197561,3.3357,monoclinic
740,96,3,B-Cl-H,mp-1195877,3.6163,monoclinic
741,96,3,B-H-I,mp-1199051,2.5463,monoclinic
742,96,3,B-H-I,mp-1199255,2.8217,monoclinic
743,100,3,B-H-S,mp-1195933,2.3509,orthorhombic
744,100,3,B-H-S,mp-1199941,2.5518,orthorhombic
745,92,4,B-H-I-S,mp-1203795,3.4062,monoclinic
746,100,4,B-C-Cl-H,mp-1205245,3.5631,triclinic
747,15,2,B-C,mp-576,0.0,trigonal
748,116,5,B-C-H-N-O,mp-558377,4.5995,monoclinic
749,236,6,B-C-Cl-H-N-O,mp-1204048,4.101199999999999,orthorhombic
750,56,2,B-H,mp-27990,6.3315,monoclinic
751,6,2,B-Mo,mp-2331,0.0,trigonal
752,42,4,B-Mo-O-Pb,mp-1196917,2.4454000000000002,orthorhombic
753,20,3,B-Mo-Ru,mp-1190254,0.0,orthorhombic
754,15,2,B-O,mp-306,6.3017,trigonal
755,10,2,B-O,mp-717,8.3751,orthorhombic
756,6,2,B-Os,mp-2850,0.0,orthorhombic
757,27,3,B-O-Pb,mp-1192421,2.719,triclinic
758,72,3,B-Pb-S,mp-662553,1.7364000000000002,tetragonal
759,52,3,B-O-Pb,mp-1203040,2.454499999999999,orthorhombic
760,84,4,B-O-Pb-S,mp-553930,2.9511000000000003,orthorhombic
761,42,4,B-O-Pb-W,mp-1198358,2.56,orthorhombic
762,14,2,B-Pd,mp-2617,0.0,monoclinic
763,42,3,B-O-Pd,mp-540900,0.7786000000000001,tetragonal
764,6,2,B-Ru,mp-1077,0.0,orthorhombic
765,13,3,B-O-S,mp-1019509,6.6956,monoclinic
766,250,2,B-S,mp-1199451,2.526399999999999,tetragonal
767,40,2,B-S,mp-572670,2.4867,monoclinic
768,44,3,B-O-Se,mp-558521,3.941799999999999,orthorhombic
769,60,3,B-O-Se,mp-1194590,3.738,monoclinic
770,12,2,B-W,mp-569803,0.0,hexagonal
771,52,4,B-H-N-O,mp-1200137,5.5239,monoclinic
772,96,2,B-H,mp-569405,3.7409,monoclinic
773,10,2,B-Os,mp-1079348,0.0,hexagonal
774,68,4,B-N-O-Pb,mp-1200969,3.0129,orthorhombic
775,80,4,B-Br-O-Pb,mp-1195239,2.8245,orthorhombic
776,80,4,B-Cl-O-Pb,mp-560833,2.9337,orthorhombic
777,80,4,B-F-O-Pb,mp-1195003,2.768799999999999,orthorhombic
778,20,2,B-Rh,mp-1106065,0.0,hexagonal
779,10,2,B-Ru,mp-13854,0.0,hexagonal
780,144,2,B-H,mp-27798,2.9117,monoclinic
781,24,3,B-O-Pb,mp-9747,4.208499999999999,orthorhombic
782,18,2,B-Rh,mp-567926,0.0,hexagonal
783,120,5,B-C-H-N-O,mp-723094,5.6905,monoclinic
784,60,4,B-H-N-O,mp-703444,5.760400000000001,orthorhombic
785,144,4,B-H-N-O,mp-1196660,5.7298,orthorhombic
786,96,4,B-C-H-I,mp-1202707,4.2014,monoclinic
787,96,3,B-Br-H,mp-30977,3.0427,monoclinic
788,96,2,B-H,mp-706630,3.606099999999999,monoclinic
789,112,2,B-H,mp-29783,5.9763,tetragonal
790,68,4,B-Br-O-Pb,mp-23623,3.4116,orthorhombic
791,68,4,B-Cl-O-Pb,mp-557103,3.4978,orthorhombic
792,68,4,B-I-O-Pb,mp-1200548,3.3111,orthorhombic
793,14,2,As-B,mp-624,2.6454,trigonal
794,34,3,B-H-N,mp-31064,5.6566,cubic
795,14,2,B-O,mp-1346,1.856399999999999,trigonal
796,14,2,B-P,mp-28395,2.4757,trigonal
797,112,4,B-H-O-Pb,mp-1200630,4.763299999999999,monoclinic
798,160,2,B-H,mp-29654,2.9653,orthorhombic
799,160,2,B-H,mp-706937,3.344299999999999,monoclinic
800,72,3,B-H-S,mp-27202,4.1691,monoclinic
801,32,4,As-B-O-Pb,mp-622018,2.9414000000000002,tetragonal
802,6,3,As-B-O,mp-3277,4.2615,tetragonal
803,24,4,As-B-O-Pb,mp-22430,3.3847,trigonal
804,8,2,B-Br,mp-23225,3.8273,hexagonal
805,96,2,B-Cl,mp-1199460,0.0,cubic
806,16,4,B-Cl-F-O,mp-557856,1.9592,monoclinic
807,8,2,B-Cl,mp-23184,4.7135,hexagonal
808,32,3,B-Cl-F,mp-23398,3.3471,monoclinic
809,32,2,B-F,mp-27896,8.1347,triclinic
810,32,2,B-F,mp-558149,8.1417,monoclinic
811,16,4,B-H-O-Pb,mp-1105235,3.0854,monoclinic
812,84,5,B-C-H-N-O,mp-734069,4.5529,orthorhombic
813,48,3,B-H-N,mp-29475,5.3365,tetragonal
814,72,4,B-Cl-H-N,mp-720847,6.016199999999999,orthorhombic
815,28,4,B-F-H-O,mp-707009,7.567699999999999,monoclinic
816,16,2,B-H,mp-634117,5.3252,monoclinic
817,64,4,B-F-H-N,mp-24160,7.8767,orthorhombic
818,18,4,B-F-H-O,mp-696379,7.657299999999999,triclinic
819,40,4,B-F-H-N,mp-720391,7.481199999999999,orthorhombic
820,40,4,B-F-H-O,mp-696656,7.0555,monoclinic
821,48,4,B-F-H-O,mp-1196968,7.263999999999999,monoclinic
822,15,5,B-C-F-H-N,mp-862539,5.6634,trigonal
823,76,6,B-C-F-H-N-O,mp-1198829,5.0921,monoclinic
824,48,3,B-H-O,mp-1198592,6.2786,monoclinic
825,48,3,B-H-O,mp-696403,6.3043,orthorhombic
826,96,3,B-H-O,mp-721851,7.223299999999999,cubic
827,128,4,B-H-O-S,mp-1200187,5.696299999999999,monoclinic
828,8,2,B-I,mp-23189,2.6901,hexagonal
829,12,3,B-Ir-Pd,mp-28897,0.0,orthorhombic
830,8,2,B-Mo,mp-1890,0.0,tetragonal
831,4,2,B-Mo,mp-999198,0.0,orthorhombic
832,2,2,B-N,mp-685145,3.2495,orthorhombic
833,4,2,B-N,mp-7991,3.961699999999999,hexagonal
834,4,2,B-N,mp-984,4.273999999999999,hexagonal
835,32,4,B-F-N-O,mp-555207,3.002199999999999,monoclinic
836,40,3,B-F-N,mp-1196191,3.0579,orthorhombic
837,40,3,B-F-N,mp-4674,2.9979,tetragonal
838,24,3,B-F-O,mp-1182442,0.0,monoclinic
839,4,2,B-P,mp-1008559,1.0624,hexagonal
840,2,2,B-P,mp-1479,1.243499999999999,cubic
841,32,4,B-Br-I-P,mp-567433,1.9673,orthorhombic
842,56,4,B-O-P-Pb,mp-1201606,3.000499999999999,monoclinic
843,48,4,B-Cl-N-P,mp-569608,3.0803,monoclinic
844,152,4,B-O-P-Pb,mp-1203864,3.9628,orthorhombic
845,22,4,B-Br-P-S,mp-863030,2.6424000000000003,monoclinic
846,32,3,B-Br-P,mp-1201622,2.7247,orthorhombic
847,48,6,B-F-H-N-O-P,mp-1195775,5.8163,cubic
848,6,3,B-O-P,mp-3589,7.2565,tetragonal
849,24,4,B-O-P-Pb,mp-21266,4.2593,trigonal
850,6,3,B-P-S,mp-27724,2.276,orthorhombic
851,42,4,B-F-O-Pb,mp-1202733,3.1984,hexagonal
852,36,4,B-F-O-Pb,mp-1201056,2.3445,orthorhombic
853,72,4,B-Br-O-Pb,mp-1201413,1.9254,monoclinic
854,6,2,B-Pd,mp-7424,0.0,orthorhombic
855,16,2,B-Pd,mp-20517,0.0,orthorhombic
856,6,2,B-Pt,mp-1077788,0.0,hexagonal
857,4,2,B-Rh,mp-567164,0.0,hexagonal
858,48,2,B-S,mp-540668,2.5677,monoclinic
859,36,3,B-Br-S,mp-27245,3.683499999999999,monoclinic
860,36,3,B-Br-S,mp-555279,3.6178,monoclinic
861,36,3,B-F-S,mp-27349,4.9968,orthorhombic
